timestamp,scenario,demand_GW,onshore wind_GW,offshore wind_GW,solar_GW,biomass_GW,CCGT_GW,OCGT / oil / peaker_GW,waste_GW,geothermal_GW,load shedding_GW,nuclear_GW
2021-01-27 18:00:00,+4.5 GW SMR,68.53461248779297,3.306428486448727,1.1124812361735104,0.0,8.020001832999998,30.783128330000004,11.797089708999952,3.127659,0.026900000000000004,6.3109238931707115,4.05
2021-01-27 21:00:00,+4.5 GW SMR,59.761424990336096,3.5730865978798776,1.7069237273618973,0.0,8.020001832999998,30.783128330000004,8.47372550209424,3.127659,0.026900000000000004,0.0,4.05
2021-01-28 00:00:00,+4.5 GW SMR,53.4869900080363,3.65919303643304,1.1679883098929884,0.0,8.020001832999998,30.783128330000004,2.652119498710261,3.127659,0.026900000000000004,0.0,4.05
2021-01-28 03:00:00,+4.5 GW SMR,58.93346837615966,2.978534212431133,0.596625257558719,0.0,8.020001832999998,30.783128330000004,9.350619743169721,3.127659,0.026900000000000004,0.0,4.05
2021-01-28 06:00:00,+4.5 GW SMR,72.19035919443765,2.2455168849276443,0.6515552494583977,0.09644487727787682,8.020001832999998,30.783128330000004,11.797089708999952,3.127659,0.026900000000000004,11.392063310773727,4.05
2021-01-28 09:00:00,+4.5 GW SMR,75.57766998291015,2.1350660123376133,1.0003383571636872,0.6240816545291592,8.020001832999998,30.783128330000004,11.797089708999952,3.127659,0.026900000000000004,14.013405086879722,4.05
2021-01-28 12:00:00,+4.5 GW SMR,72.94576168060303,2.462762104522993,0.9458969071686532,0.745273192623049,8.020001832999998,30.783128330000004,11.797089708999952,3.127659,0.026900000000000004,10.987050604288324,4.05
2021-01-28 15:00:00,+4.5 GW SMR,73.13306416575115,2.892248304724327,0.7730806967256051,0.01324578986121474,8.020001832999998,30.783128330000004,11.797089708999952,3.127659,0.026900000000000004,11.649710502439987,4.05
2021-01-28 18:00:00,+4.5 GW SMR,68.1628391240438,3.0828206349183014,1.4598728070482665,0.0,8.020001832999998,30.783128330000004,11.797089708999952,3.127659,0.026900000000000004,5.815366810077201,4.05
2021-01-28 21:00:00,+4.5 GW SMR,58.65301911163329,2.142906093121194,1.6623785569882221,0.0,8.020001832999998,30.783128330000004,8.8400452985238,3.127659,0.026900000000000004,0.0,4.05
2021-01-29 00:00:00,+4.5 GW SMR,52.57397001647949,2.21791448058175,2.051283272054751,0.0,8.020001832999998,30.783128330000004,2.297083100842985,3.127659,0.026900000000000004,0.0,4.05
2021-01-29 03:00:00,+4.5 GW SMR,57.860579182942715,3.799925777124319,2.0833902275738296,0.0,8.020001832999998,30.783128330000004,5.969574015244478,3.127659,0.026900000000000004,0.0,4.05
2021-01-29 06:00:00,+4.5 GW SMR,71.29130755106608,6.526092315083868,2.106773420292279,0.18977418200227103,8.020001832999998,30.783128330000004,11.797089708999952,3.127659,0.026900000000000004,4.663888761687644,4.05
2021-01-29 09:00:00,+4.5 GW SMR,73.93026171112062,7.087155675031387,2.129313497474238,1.2348581036212092,8.020001832999998,30.783128330000004,11.797089708999952,3.127659,0.026900000000000004,5.674155562993772,4.05
2021-01-29 12:00:00,+4.5 GW SMR,70.74987334696452,7.399860948990365,2.1202450565977013,0.9714407064288898,8.020001832999998,30.783128330000004,11.797089708999952,3.127659,0.026900000000000004,2.4535477629475353,4.05
2021-01-29 15:00:00,+4.5 GW SMR,70.50224086252847,7.3956509564722674,2.128275278741115,0.040461656261859276,8.020001832999998,30.783128330000004,11.797089708999952,3.127659,0.026900000000000004,3.133074099053219,4.05
2021-01-29 18:00:00,+4.5 GW SMR,66.04097080230713,6.499115130133165,2.082938957187825,0.0,8.020001832999998,30.783128330000004,11.451227551986069,3.127659,0.026900000000000004,0.0,4.05
2021-01-29 21:00:00,+4.5 GW SMR,57.11544082387288,6.282131683620115,2.0865769221735952,0.0,8.020001832999998,30.783128330000004,2.7390430550791742,3.127659,0.026900000000000004,0.0,4.05
