timestamp,technology,matched_reference_cf,severe_cf
2021-02-09 06:00:00,Onshore wind,0.12055821562888236,0.12055821562888236
2021-02-09 09:00:00,Onshore wind,0.12013089933742978,0.12013089933742978
2021-02-09 12:00:00,Onshore wind,0.10030057992650755,0.10030057992650755
2021-02-09 15:00:00,Onshore wind,0.08529083808751758,0.08529083808751758
2021-02-09 18:00:00,Onshore wind,0.09815524697686645,0.09815524697686645
2021-02-09 21:00:00,Onshore wind,0.09030272446020571,0.09030272446020571
2021-02-10 00:00:00,Onshore wind,0.1007800426609427,0.1007800426609427
2021-02-10 03:00:00,Onshore wind,0.12472594275670024,0.12472594275670024
2021-02-10 06:00:00,Onshore wind,0.13839613653648206,0.13839613653648206
2021-02-10 09:00:00,Onshore wind,0.15722495054706295,0.15722495054706295
2021-02-10 12:00:00,Onshore wind,0.17109019669205644,0.17109019669205644
2021-02-10 15:00:00,Onshore wind,0.17624009782402805,0.17624009782402805
2021-02-10 18:00:00,Onshore wind,0.19244395483506876,0.19244395483506876
2021-02-10 21:00:00,Onshore wind,0.17118214915413835,0.17118214915413835
2021-02-11 00:00:00,Onshore wind,0.14312237093724814,0.14312237093724814
2021-02-11 03:00:00,Onshore wind,0.1242026855603226,0.1242026855603226
2021-02-11 06:00:00,Onshore wind,0.09840770533367184,0.09840770533367184
2021-02-11 09:00:00,Onshore wind,0.05862345319608231,0.05862345319608231
2021-02-11 12:00:00,Onshore wind,0.05367279902570111,0.05367279902570111
2021-02-11 15:00:00,Onshore wind,0.06692354345502248,0.06692354345502248
2021-02-11 18:00:00,Onshore wind,0.10298447963891111,0.10298447963891111
2021-02-11 21:00:00,Onshore wind,0.12003307867763126,0.12003307867763126
2021-02-12 00:00:00,Onshore wind,0.11317280334127502,0.11317280334127502
2021-02-12 03:00:00,Onshore wind,0.12695272974055336,0.12695272974055336
2021-02-12 06:00:00,Onshore wind,0.15971625404786483,0.15971625404786483
2021-02-12 09:00:00,Onshore wind,0.1502732039348134,0.1502732039348134
2021-02-12 12:00:00,Onshore wind,0.19106071224016485,0.19106071224016485
2021-02-12 15:00:00,Onshore wind,0.2177383661285847,0.2177383661285847
2021-02-12 18:00:00,Onshore wind,0.27120857566063766,0.27120857566063766
2021-02-12 21:00:00,Onshore wind,0.2526839190612199,0.2526839190612199
2021-02-13 00:00:00,Onshore wind,0.1972275113566381,0.1972275113566381
2021-02-13 03:00:00,Onshore wind,0.16559496206233676,0.16559496206233676
2021-02-13 06:00:00,Onshore wind,0.14276963154595704,0.14276963154595704
2021-02-13 09:00:00,Onshore wind,0.07570842295839438,0.07570842295839438
2021-02-13 12:00:00,Onshore wind,0.07729778305334536,0.07729778305334536
2021-02-13 15:00:00,Onshore wind,0.10421694746608764,0.10421694746608764
2021-02-13 18:00:00,Onshore wind,0.15464316449607435,0.15464316449607435
2021-02-13 21:00:00,Onshore wind,0.15762012363903993,0.15762012363903993
2021-02-14 00:00:00,Onshore wind,0.18154881668082215,0.18154881668082215
2021-02-14 03:00:00,Onshore wind,0.1805797262646438,0.1805797262646438
2021-02-14 06:00:00,Onshore wind,0.18560157113374165,0.18560157113374165
2021-02-14 09:00:00,Onshore wind,0.13451523433273455,0.13451523433273455
2021-02-14 12:00:00,Onshore wind,0.1231254866362754,0.1231254866362754
2021-02-14 15:00:00,Onshore wind,0.23545277452361865,0.23545277452361865
2021-02-14 18:00:00,Onshore wind,0.36753091943277116,0.36753091943277116
2021-02-14 21:00:00,Onshore wind,0.4237699933793345,0.4237699933793345
2021-01-18 00:00:00,Offshore wind,0.5102396048975835,0.5102396048975835
2021-01-18 03:00:00,Offshore wind,0.5962754660023954,0.5962754660023954
2021-01-18 06:00:00,Offshore wind,0.8531964076976492,0.8531964076976492
2021-01-18 09:00:00,Offshore wind,0.8864812322990366,0.8864812322990366
2021-01-18 12:00:00,Offshore wind,0.9130946255651642,0.9130946255651642
2021-01-18 15:00:00,Offshore wind,0.9458325830310419,0.9458325830310419
2021-01-18 18:00:00,Offshore wind,0.9577806904122387,0.9577806904122387
2021-01-18 21:00:00,Offshore wind,0.9741057722519934,0.9741057722519934
2021-01-19 00:00:00,Offshore wind,0.9917159664149935,0.9917159664149935
2021-01-19 03:00:00,Offshore wind,0.9880830311761842,0.9880830311761842
2021-01-19 06:00:00,Offshore wind,0.9853960360962247,0.9853960360962247
2021-01-19 09:00:00,Offshore wind,0.9940984322905354,0.9940984322905354
2021-01-19 12:00:00,Offshore wind,0.9749083068837898,0.9749083068837898
2021-01-19 15:00:00,Offshore wind,0.8976146396279815,0.8976146396279815
2021-01-19 18:00:00,Offshore wind,0.8965159399804227,0.8965159399804227
2021-01-19 21:00:00,Offshore wind,0.9309135903555538,0.9309135903555538
2021-01-20 00:00:00,Offshore wind,0.988335671294065,0.988335671294065
2021-01-20 03:00:00,Offshore wind,0.9999672294340585,0.9999672294340585
2021-01-20 06:00:00,Offshore wind,0.9999786116550955,0.9999786116550955
2021-01-20 09:00:00,Offshore wind,0.9999892700502937,0.9999892700502937
2021-01-20 12:00:00,Offshore wind,0.9999948222490728,0.9999948222490728
2021-01-20 15:00:00,Offshore wind,0.9999843128500023,0.9999843128500023
2021-01-20 18:00:00,Offshore wind,0.9999995573232775,0.9999995573232775
2021-01-20 21:00:00,Offshore wind,0.9999954372458679,0.9999954372458679
2021-01-21 00:00:00,Offshore wind,1.0,1.0
2021-01-21 03:00:00,Offshore wind,1.0,1.0
2021-01-21 06:00:00,Offshore wind,1.0,1.0
2021-01-21 09:00:00,Offshore wind,1.0,1.0
2021-01-21 12:00:00,Offshore wind,0.9999990949442364,0.9999990949442364
2021-01-21 15:00:00,Offshore wind,0.999998900121259,0.999998900121259
2021-01-21 18:00:00,Offshore wind,0.9999999756616812,0.9999999756616812
2021-01-21 21:00:00,Offshore wind,0.992054298186358,0.992054298186358
2021-01-22 00:00:00,Offshore wind,0.6554040029431828,0.6554040029431828
2021-01-22 03:00:00,Offshore wind,0.9967145493885435,0.9967145493885435
2021-01-22 06:00:00,Offshore wind,0.9999471796866151,0.9999471796866151
2021-01-22 09:00:00,Offshore wind,0.9995144159188029,0.9995144159188029
2021-01-22 12:00:00,Offshore wind,0.9958585366710634,0.9958585366710634
2021-01-22 15:00:00,Offshore wind,0.9994702590087229,0.9994702590087229
2021-01-22 18:00:00,Offshore wind,0.9958217370135047,0.9958217370135047
2021-01-22 21:00:00,Offshore wind,0.9754186225348941,0.9754186225348941
2021-01-23 00:00:00,Offshore wind,0.7361311080128486,0.7361311080128486
2021-01-23 03:00:00,Offshore wind,0.5370959388465336,0.5370959388465336
2021-01-23 06:00:00,Offshore wind,0.6446295875199828,0.6446295875199828
2021-01-23 09:00:00,Offshore wind,0.8061880942169031,0.8061880942169031
