timestamp,demand_GW,available_VRE_GW,residual_load_GW
2021-01-24 12:00:00,55.534041666666674,18.637213089038095,36.89682857762858
2021-01-24 15:00:00,58.75577416666668,9.863079591298996,48.892694575367685
2021-01-24 18:00:00,56.74953833333334,9.207893107415149,47.54164522591819
2021-01-24 21:00:00,53.045680000000004,8.057124860309546,44.98855513969046
2021-01-25 00:00:00,49.08622668711344,7.348532373041723,41.73769431407172
2021-01-25 03:00:00,55.0646300125122,5.969486039346238,49.09514397316596
2021-01-25 06:00:00,70.23549000549315,6.72331040307047,63.51217960242268
2021-01-25 09:00:00,72.94663248952229,12.508751927759995,60.43788056176229
2021-01-25 12:00:00,71.00362498982747,13.239290028807932,57.76433496101954
2021-01-25 15:00:00,71.82153081766764,11.971413488456866,59.85011732921077
2021-01-25 18:00:00,68.35056582132974,15.953655643337143,52.396910177992595
2021-01-25 21:00:00,60.21136752319336,15.412264335087515,44.799103188105846
2021-01-26 00:00:00,54.80994667307536,12.49764662631285,42.31230004676251
2021-01-26 03:00:00,59.528708361307785,11.870085837184119,47.658622524123665
2021-01-26 06:00:00,72.29098248799642,11.353819389987294,60.93716309800912
2021-01-26 09:00:00,74.89005414326986,11.179643094201275,63.71041104906859
2021-01-26 12:00:00,72.48909911346435,9.116971760743644,63.3721273527207
2021-01-26 15:00:00,73.43240670267743,6.4235533203980735,67.00885338227936
2021-01-26 18:00:00,69.57480001831053,5.615099145239931,63.959700873070595
2021-01-26 21:00:00,60.36267247772218,5.249825520205934,55.11284695751625
2021-01-27 00:00:00,54.76082083638509,5.462134421199927,49.298686415185166
2021-01-27 03:00:00,59.81704000345867,5.481484433188285,54.33555557027039
2021-01-27 06:00:00,73.31548080952963,5.841471635414923,67.47400917411471
2021-01-27 09:00:00,75.96454414876301,7.212883881265145,68.75166026749787
2021-01-27 12:00:00,73.17819664255778,5.653033434732507,67.52516320782527
2021-01-27 15:00:00,73.0039758758545,3.7884928233405764,69.21548305251392
2021-01-27 18:00:00,68.53461248779297,4.418909722622238,64.11570276517074
2021-01-27 21:00:00,59.761424990336096,5.280010325241776,54.48141466509432
2021-01-28 00:00:00,53.4869900080363,4.827181346326028,48.65980866171027
2021-01-28 03:00:00,58.93346837615966,3.5751594699898517,55.35830890616981
2021-01-28 06:00:00,72.19035919443765,2.9935170116639194,69.19684218277372
2021-01-28 09:00:00,75.57766998291015,3.7594860240304593,71.81818395887969
2021-01-28 12:00:00,72.94576168060303,4.153932204314695,68.79182947628833
2021-01-28 15:00:00,73.13306416575115,3.6785747913111466,69.45448937444
2021-01-28 18:00:00,68.1628391240438,4.542693441966568,63.62014568207723
2021-01-28 21:00:00,58.65301911163329,3.8052846501094164,54.84773446152388
2021-01-29 00:00:00,52.57397001647949,4.269197752636502,48.30477226384299
2021-01-29 03:00:00,57.860579182942715,5.883316004698149,51.97726317824456
2021-01-29 06:00:00,71.29130755106608,8.82263991737842,62.468667633687666
2021-01-29 09:00:00,73.93026171112062,10.451327276126836,63.47893443499379
2021-01-29 12:00:00,70.74987334696452,10.491546712016957,60.258326634947565
2021-01-29 15:00:00,70.50224086252847,9.564387891475242,60.937852971053225
2021-01-29 18:00:00,66.04097080230713,8.582054087320993,57.45891671498614
2021-01-29 21:00:00,57.11544082387288,8.368708605793712,48.74673221807917
2021-01-30 00:00:00,50.8414608815511,7.046322235763849,43.79513864578725
2021-01-30 03:00:00,49.86274088541666,5.150361357753183,44.71237952766348
2021-01-30 06:00:00,55.250262535095224,3.298252898223008,51.95200963687222
2021-01-30 09:00:00,61.02738585662842,2.588048648582082,58.43933720804634
2021-01-30 12:00:00,58.86118919881184,1.9720852906294548,56.889103908182385
2021-01-30 15:00:00,61.735207499186195,1.445722072295251,60.28948542689094
2021-01-30 18:00:00,59.107530029296875,1.9155562491543523,57.191973780142526
2021-01-30 21:00:00,53.255752540588375,2.244339868472027,51.01141267211635
2021-01-31 00:00:00,48.08971669514974,2.5159069889893817,45.57380970616036
2021-01-31 03:00:00,46.8118316268921,3.1701498445181597,43.641681782373944
2021-01-31 06:00:00,52.07371917978922,4.111699381418828,47.96201979837039
2021-01-31 09:00:00,58.8589399617513,4.852471322722997,54.0064686390283
2021-01-31 12:00:00,55.39877751668294,3.3546111423042686,52.04416637437867
2021-01-31 15:00:00,59.391753288269044,2.040808604556487,57.350944683712555
2021-01-31 18:00:00,58.424955808003745,3.464203772466679,54.96075203553706
2021-01-31 21:00:00,54.43202746582031,4.324670141002541,50.10735732481777
2021-02-01 00:00:00,49.75197754669189,5.238753763463918,44.51322378322797
2021-02-01 03:00:00,56.48666502380371,5.8780384356194295,50.60862658818428
2021-02-01 06:00:00,71.50810417683918,6.540727674349497,64.96737650248969
2021-02-01 09:00:00,73.81934999338786,6.295425482366954,67.52392451102091
2021-02-01 12:00:00,71.78408080546062,3.602159660283767,68.18192114517686
2021-02-01 15:00:00,72.04176502227781,2.4071583508877428,69.63460667139007
2021-02-01 18:00:00,67.91642250061035,1.8021995073878811,66.11422299322247
2021-02-01 21:00:00,58.124056640625,1.3444122246003052,56.779644416024695
2021-02-02 00:00:00,51.779552495320644,1.6007260063365016,50.17882648898414
2021-02-02 03:00:00,57.20101585133871,1.5898168743126893,55.61119897702602
2021-02-02 06:00:00,71.14041002655031,1.6703040094137669,69.47010601713654
2021-02-02 09:00:00,74.36205251057943,2.882199107965569,71.47985340261386
2021-02-02 12:00:00,72.52275171915689,3.239289763113291,69.2834619560436
2021-02-02 15:00:00,72.48418085988362,3.7742711199594505,68.70990973992417
2021-02-02 18:00:00,68.21566750844319,4.988612608406221,63.22705490003697
2021-02-02 21:00:00,57.49120001729329,6.054317857261263,51.43688216003203
2021-02-03 00:00:00,51.58714084879558,6.259097819647615,45.32804302914796
2021-02-03 03:00:00,57.584676666259774,7.030555891399589,50.55412077486019
2021-02-03 06:00:00,72.08366253407796,7.4559199588313465,64.62774257524661
2021-02-03 09:00:00,75.20585746765137,6.941246022347793,68.26461144530357
2021-02-03 12:00:00,73.4919674987793,7.459439871520628,66.03252762725867
2021-02-03 15:00:00,73.91946499379475,9.193401358634267,64.72606363516049
2021-02-03 18:00:00,70.04372496287027,9.964289906744005,60.079435056126265
2021-02-03 21:00:00,59.2318083190918,10.39637604370153,48.83543227539027
2021-02-04 00:00:00,52.74480001576742,10.18157885056458,42.56322116520283
2021-02-04 03:00:00,58.048663299560545,8.895623930183346,49.1530393693772
2021-02-04 06:00:00,71.32597666168212,7.324606667284553,64.00136999439756
2021-02-04 09:00:00,72.36406414286296,7.3962062100585255,64.96785793280443
2021-02-04 12:00:00,68.65522503153484,5.543260225476099,63.111964806058744
2021-02-04 15:00:00,69.49449830373129,2.726442179584606,66.76805612414668
2021-02-04 18:00:00,66.46067002105713,2.9599008426928863,63.50076917836424
2021-02-04 21:00:00,56.51117835744221,3.5680817504551468,52.94309660698706
2021-02-05 00:00:00,51.30953332773844,4.131493795126938,47.17803953261151
2021-02-05 03:00:00,56.750838335673016,4.599869236727147,52.15096909894587
2021-02-05 06:00:00,69.81051665242512,6.124710977699259,63.68580567472586
2021-02-05 09:00:00,72.28995501454672,6.868869286753834,65.42108572779289
