timestamp,demand_GW
2021-02-10 06:00:00,73.8906
2021-02-10 09:00:00,76.16370833333336
2021-02-10 12:00:00,74.02718333333335
2021-02-10 15:00:00,73.65608166666668
2021-02-10 18:00:00,71.21654166666669
2021-02-10 21:00:00,63.46662583333333
2021-02-11 00:00:00,58.35449583333334
2021-02-11 03:00:00,61.9772675
2021-02-11 06:00:00,73.47668583333336
2021-02-11 09:00:00,74.95014583333334
2021-02-11 12:00:00,71.8770075
2021-02-11 15:00:00,72.67000166666668
2021-02-11 18:00:00,71.18316083333335
2021-02-11 21:00:00,63.28773333333334
2021-02-12 00:00:00,58.084868333333354
2021-02-12 03:00:00,61.870201666666674
2021-02-12 06:00:00,73.12081083333334
2021-02-12 09:00:00,73.42365250000002
2021-02-12 12:00:00,70.26168
2021-02-12 15:00:00,71.61079666666667
2021-02-12 18:00:00,69.6716825
2021-02-12 21:00:00,61.74412
2021-02-13 00:00:00,56.01069166666667
2021-02-13 03:00:00,54.36344250000001
2021-02-13 06:00:00,59.55815833333334
2021-02-13 09:00:00,63.06011083333334
2021-02-13 12:00:00,59.18078333333334
2021-02-13 15:00:00,62.87507666666667
2021-02-13 18:00:00,62.652488333333345
2021-02-13 21:00:00,57.55554916666667
2021-02-14 00:00:00,52.87809416666668
2021-02-14 03:00:00,50.70802166666667
2021-02-14 06:00:00,54.92791583333333
2021-02-14 09:00:00,59.82813666666667
2021-02-14 12:00:00,56.126081666666664
2021-02-14 15:00:00,60.76871416666668
2021-02-14 18:00:00,62.14057416666669
2021-02-14 21:00:00,58.376378333333335
